transaction_id,investor_id,action,product_type,product_risk_level,amount,date,hold_days,market_change_pct,decision_source,sell_decision_source,is_chasing
TX007281,INV0432,buy,mixed_low,3,3030,2025-05-23,,,advisor,,False
TX007282,INV0433,buy,mixed_low,3,15111,2025-11-21,,,social_media,,False
TX007283,INV0433,sell,mixed_low,3,13870,2025-03-01,58.0,5.52,,follow_others,
TX007284,INV0433,buy,mixed_medium,3,28870,2024-11-12,,,friend,,True
TX007285,INV0433,sell,mixed_low,3,30088,2024-12-04,81.0,8.43,,rational_take_profit,
TX007286,INV0433,sell,mixed_low,3,14065,2025-06-04,83.0,-1.27,,follow_others,
TX007287,INV0433,sell,mixed_low,3,11633,2025-06-10,193.0,12.16,,rational_take_profit,
TX007288,INV0433,buy,mixed_medium,3,11817,2025-06-29,,,self,,False
TX007289,INV0433,sell,bond,2,18479,2025-10-20,82.0,17.46,,need_cash,
TX007290,INV0433,sell,fund,4,20851,2024-07-09,89.0,4.41,,rational_take_profit,
TX007291,INV0433,sell,mixed_medium,3,7401,2025-04-03,112.0,2.61,,rational_take_profit,
TX007292,INV0433,sell,mixed_medium,3,10103,2025-11-10,142.0,-6.88,,need_cash,
TX007293,INV0433,buy,mixed_low,3,21400,2024-10-24,,,self,,False
TX007294,INV0433,sell,fund,4,18962,2025-08-02,112.0,-1.5,,need_cash,
TX007295,INV0433,buy,mixed_low,3,17585,2024-12-31,,,social_media,,False
TX007296,INV0433,sell,fund,4,6487,2025-05-16,165.0,16.61,,follow_others,
TX007297,INV0433,buy,mixed_low,3,7656,2025-03-19,,,self,,False
TX007298,INV0433,sell,mixed_medium,3,12876,2025-04-03,41.0,-9.86,,follow_others,
TX007299,INV0433,buy,mixed_low,3,24556,2025-02-24,,,advisor,,False
TX007300,INV0433,sell,bond,2,28806,2024-09-16,43.0,13.83,,follow_others,
TX007301,INV0433,sell,fund,4,16144,2024-07-27,77.0,-1.66,,need_cash,
TX007302,INV0433,sell,mixed_medium,3,8033,2024-07-11,76.0,-1.69,,follow_others,
TX007303,INV0433,buy,bond,2,15885,2024-10-11,,,advisor,,False
TX007304,INV0433,buy,mixed_low,3,15209,2024-08-17,,,self,,False
TX007305,INV0433,buy,bond,2,14551,2025-02-18,,,self,,False
TX007306,INV0433,buy,mixed_low,3,25043,2025-09-15,,,social_media,,True
TX007307,INV0433,buy,mixed_medium,3,24663,2025-07-14,,,self,,False
TX007308,INV0433,sell,mixed_medium,3,19509,2025-03-26,109.0,13.46,,rational_take_profit,
TX007309,INV0434,sell,fund,4,4801,2024-10-27,79.0,-19.83,,panic,
TX007310,INV0434,buy,etf,4,2375,2025-01-29,,,advisor,,False
TX007311,INV0434,sell,etf,4,4210,2025-02-18,84.0,-2.59,,rational_take_profit,
TX007312,INV0434,buy,etf,4,2256,2024-11-12,,,friend,,True
TX007313,INV0434,sell,etf,4,7112,2024-11-03,32.0,-5.3,,panic,
TX007314,INV0434,buy,fund,4,1717,2025-12-28,,,friend,,False
TX007315,INV0434,buy,fund,4,7174,2025-10-04,,,social_media,,True
TX007316,INV0434,buy,stock,4,6722,2025-10-31,,,friend,,True
TX007317,INV0434,sell,fund,4,3860,2024-10-15,91.0,-9.91,,panic,
TX007318,INV0434,sell,stock,4,4641,2024-09-13,22.0,12.52,,follow_others,
TX007319,INV0435,sell,mixed_low,3,27448,2024-10-17,307.0,4.41,,need_cash,
TX007320,INV0435,buy,bond,2,12730,2024-11-11,,,social_media,,True
TX007321,INV0435,sell,bond,2,29050,2025-05-12,72.0,15.24,,rational_take_profit,
TX007322,INV0435,sell,money_market,2,26204,2025-05-19,108.0,6.35,,need_cash,
TX007323,INV0435,buy,bond,2,15147,2024-11-28,,,friend,,True
TX007324,INV0435,buy,money_market,2,17279,2025-01-29,,,social_media,,False
TX007325,INV0435,buy,money_market,2,13534,2025-04-27,,,social_media,,False
TX007326,INV0435,buy,bond,2,29218,2025-08-01,,,social_media,,True
TX007327,INV0435,buy,mixed_low,3,17450,2025-11-21,,,social_media,,True
TX007328,INV0435,sell,bond,2,4730,2024-10-09,153.0,16.21,,rational_take_profit,
TX007329,INV0435,buy,mixed_low,3,16430,2025-12-25,,,advisor,,False
TX007330,INV0435,sell,bond,2,16942,2024-08-21,169.0,12.81,,follow_others,
TX007331,INV0435,sell,bond,2,10297,2025-11-02,56.0,-11.73,,follow_others,
TX007332,INV0435,buy,mixed_low,3,14540,2025-11-27,,,advisor,,False
TX007333,INV0435,buy,money_market,2,8111,2025-08-22,,,friend,,True
TX007334,INV0436,sell,money_market,2,3606,2025-05-18,32.0,9.37,,rational_take_profit,
TX007335,INV0436,sell,money_market,2,12871,2024-08-11,23.0,-14.15,,rational_stop_loss,
TX007336,INV0436,buy,money_market,2,7477,2024-07-31,,,self,,False
TX007337,INV0436,sell,mixed_low,3,5043,2025-12-22,17.0,-6.49,,follow_others,
TX007338,INV0436,buy,bond,2,10866,2024-12-22,,,friend,,False
TX007339,INV0436,buy,mixed_low,3,10442,2024-10-30,,,advisor,,False
TX007340,INV0436,buy,bond,2,7429,2025-05-17,,,friend,,True
TX007341,INV0436,buy,bond,2,17489,2024-09-02,,,self,,False
TX007342,INV0436,buy,bond,2,10685,2024-11-13,,,friend,,False
TX007343,INV0436,sell,mixed_low,3,3354,2025-05-19,83.0,13.05,,rational_take_profit,
TX007344,INV0436,sell,bond,2,8224,2024-11-01,89.0,2.0,,rational_take_profit,
TX007345,INV0436,sell,bond,2,2733,2024-09-07,71.0,-10.67,,follow_others,
TX007346,INV0436,sell,money_market,2,3908,2025-12-12,39.0,3.65,,rational_take_profit,
TX007347,INV0436,sell,money_market,2,13221,2025-01-28,43.0,9.46,,panic,
TX007348,INV0436,sell,money_market,2,7415,2024-10-29,15.0,13.87,,need_cash,
TX007349,INV0436,sell,money_market,2,13861,2025-01-24,72.0,0.2,,rational_take_profit,
TX007350,INV0436,buy,bond,2,13821,2024-07-29,,,social_media,,True
TX007351,INV0436,buy,mixed_low,3,3029,2025-09-26,,,advisor,,False
TX007352,INV0436,sell,mixed_low,3,12641,2024-12-17,76.0,-12.97,,follow_others,
TX007353,INV0436,buy,money_market,2,3248,2025-09-07,,,advisor,,True
TX007354,INV0436,sell,mixed_low,3,4135,2025-08-30,86.0,14.09,,need_cash,
TX007355,INV0436,buy,bond,2,9839,2024-10-24,,,friend,,False
TX007356,INV0436,buy,mixed_low,3,6615,2025-04-15,,,self,,False
TX007357,INV0436,buy,bond,2,6956,2024-12-21,,,friend,,True
TX007358,INV0436,sell,mixed_low,3,6956,2025-06-26,78.0,-1.34,,follow_others,
TX007359,INV0436,buy,mixed_low,3,3442,2025-08-06,,,self,,True
TX007360,INV0437,sell,fund,4,13671,2024-09-25,164.0,19.34,,rational_take_profit,
TX007361,INV0437,buy,fund,4,18720,2025-10-04,,,self,,False
TX007362,INV0437,sell,bond,2,25050,2024-11-08,132.0,12.35,,rational_take_profit,
TX007363,INV0437,buy,mixed_medium,3,12306,2024-11-08,,,self,,False
TX007364,INV0437,buy,mixed_low,3,18717,2025-06-21,,,self,,False
TX007365,INV0437,sell,mixed_low,3,29015,2025-05-10,191.0,12.23,,need_cash,
TX007366,INV0437,buy,bond,2,25754,2025-03-28,,,self,,False
TX007367,INV0437,buy,fund,4,22247,2025-04-10,,,social_media,,True
TX007368,INV0437,sell,bond,2,23358,2025-02-22,21.0,-13.61,,follow_others,
TX007369,INV0437,sell,fund,4,14671,2025-03-05,172.0,-9.66,,rational_stop_loss,
TX007370,INV0437,sell,bond,2,26036,2025-01-25,159.0,-7.31,,rational_stop_loss,
TX007371,INV0437,sell,mixed_medium,3,27200,2025-05-08,80.0,-7.94,,panic,
TX007372,INV0437,sell,fund,4,25759,2024-11-10,34.0,-9.68,,rational_stop_loss,
TX007373,INV0437,buy,fund,4,20350,2024-10-09,,,self,,True
TX007374,INV0437,sell,mixed_medium,3,27129,2025-10-07,51.0,14.94,,rational_take_profit,
TX007375,INV0437,buy,fund,4,19051,2025-05-03,,,advisor,,False
TX007376,INV0437,buy,fund,4,8013,2025-06-29,,,social_media,,True
TX007377,INV0437,sell,mixed_medium,3,9715,2024-09-05,53.0,4.84,,follow_others,
TX007378,INV0437,sell,mixed_medium,3,28536,2025-08-22,180.0,12.11,,panic,
TX007379,INV0437,buy,bond,2,13572,2024-08-18,,,advisor,,False
TX007380,INV0437,buy,mixed_low,3,5122,2025-09-18,,,self,,False
TX007381,INV0437,sell,fund,4,25557,2025-11-21,75.0,-7.97,,rational_stop_loss,
TX007382,INV0437,sell,mixed_medium,3,4405,2024-12-16,40.0,-7.61,,follow_others,
TX007383,INV0437,sell,bond,2,29297,2024-12-14,126.0,-1.61,,rational_take_profit,
TX007384,INV0438,buy,mixed_medium,3,7616,2025-08-28,,,friend,,True
TX007385,INV0438,sell,mixed_low,3,8052,2024-10-23,172.0,-11.19,,need_cash,
TX007386,INV0438,buy,mixed_medium,3,3739,2024-10-12,,,friend,,False
TX007387,INV0438,sell,bond,2,1569,2024-08-05,103.0,5.92,,rational_take_profit,
TX007388,INV0438,sell,bond,2,3484,2024-11-25,72.0,0.8,,follow_others,
TX007389,INV0438,buy,mixed_medium,3,6790,2025-06-26,,,advisor,,False
TX007390,INV0438,sell,bond,2,5493,2025-09-04,142.0,8.68,,rational_take_profit,
TX007391,INV0438,sell,fund,4,5911,2025-09-30,78.0,8.74,,rational_take_profit,
TX007392,INV0438,sell,fund,4,4992,2025-04-30,66.0,-6.36,,follow_others,
TX007393,INV0438,sell,mixed_medium,3,8100,2025-04-05,55.0,1.83,,rational_take_profit,
TX007394,INV0438,buy,mixed_medium,3,3424,2025-02-17,,,friend,,True
TX007395,INV0438,buy,fund,4,2694,2025-06-05,,,advisor,,True
TX007396,INV0438,buy,mixed_low,3,4381,2024-09-05,,,friend,,True
TX007397,INV0438,buy,mixed_medium,3,8763,2025-12-03,,,advisor,,False
TX007398,INV0438,sell,bond,2,3120,2024-12-11,115.0,-10.29,,follow_others,
TX007399,INV0438,sell,bond,2,8621,2024-09-10,55.0,-14.99,,follow_others,
TX007400,INV0438,buy,mixed_medium,3,8244,2024-09-09,,,advisor,,False
TX007401,INV0438,buy,mixed_low,3,4740,2025-04-08,,,social_media,,True
TX007402,INV0438,buy,mixed_low,3,1582,2025-01-02,,,self,,False
TX007403,INV0438,sell,mixed_medium,3,1925,2024-10-28,30.0,14.82,,rational_take_profit,
TX007404,INV0439,sell,mixed_low,3,10384,2024-08-26,351.0,-14.96,,follow_others,
TX007405,INV0439,sell,fund,4,9439,2024-12-02,121.0,7.54,,panic,
TX007406,INV0439,sell,mixed_medium,3,1786,2025-11-13,430.0,24.05,,need_cash,
TX007407,INV0439,buy,mixed_low,3,4884,2024-09-25,,,friend,,False
TX007408,INV0439,buy,bond,2,10420,2025-09-11,,,social_media,,True
TX007409,INV0439,buy,fund,4,4496,2025-11-17,,,social_media,,False
TX007410,INV0439,buy,mixed_low,3,8251,2025-01-07,,,self,,False
TX007411,INV0439,sell,bond,2,8233,2024-11-13,129.0,-7.98,,rational_stop_loss,
TX007412,INV0439,buy,bond,2,2563,2024-09-07,,,social_media,,True
TX007413,INV0439,buy,bond,2,9407,2025-06-22,,,advisor,,False
TX007414,INV0439,sell,bond,2,2078,2025-06-29,132.0,21.38,,rational_take_profit,
TX007415,INV0439,sell,mixed_low,3,11676,2025-09-18,118.0,-7.64,,rational_stop_loss,
TX007416,INV0439,sell,mixed_medium,3,12123,2024-08-03,466.0,11.96,,need_cash,
TX007417,INV0439,buy,mixed_low,3,10235,2025-03-16,,,friend,,False
TX007418,INV0439,buy,mixed_medium,3,5902,2025-02-22,,,self,,True
TX007419,INV0439,sell,mixed_low,3,11440,2025-12-22,330.0,-4.1,,panic,
TX007420,INV0439,buy,bond,2,5750,2024-12-16,,,self,,False
TX007421,INV0439,buy,fund,4,12115,2024-07-21,,,social_media,,False
TX007422,INV0439,buy,bond,2,2409,2025-05-04,,,self,,False
TX007423,INV0439,buy,bond,2,7140,2025-01-27,,,social_media,,True
TX007424,INV0439,sell,fund,4,6116,2024-10-06,377.0,24.46,,need_cash,
TX007425,INV0439,buy,bond,2,10650,2024-12-22,,,self,,False
TX007426,INV0439,buy,mixed_medium,3,12034,2025-09-07,,,advisor,,False
TX007427,INV0439,buy,fund,4,4241,2025-10-04,,,social_media,,True
TX007428,INV0439,buy,mixed_medium,3,4496,2025-09-04,,,friend,,True
TX007429,INV0439,sell,mixed_low,3,3323,2025-07-14,418.0,-4.43,,rational_take_profit,
TX007430,INV0439,sell,fund,4,10905,2025-08-03,322.0,-10.03,,panic,
TX007431,INV0439,buy,fund,4,3742,2024-11-28,,,social_media,,False
TX007432,INV0439,buy,fund,4,10183,2025-03-18,,,friend,,True
TX007433,INV0439,buy,fund,4,12251,2024-08-08,,,self,,False
TX007434,INV0440,buy,money_market,2,7995,2024-08-09,,,friend,,False
TX007435,INV0440,sell,mixed_low,3,9521,2025-07-18,77.0,-2.15,,need_cash,
TX007436,INV0440,sell,bond,2,8665,2025-07-24,92.0,8.27,,rational_take_profit,
TX007437,INV0440,sell,mixed_low,3,9164,2024-12-25,30.0,15.26,,rational_take_profit,
TX007438,INV0440,buy,money_market,2,2196,2025-11-15,,,advisor,,False
TX007439,INV0440,buy,money_market,2,6699,2025-09-22,,,social_media,,True
TX007440,INV0440,buy,bond,2,6277,2025-04-18,,,self,,False
TX007441,INV0440,buy,bond,2,6962,2024-12-27,,,self,,False
TX007442,INV0440,sell,money_market,2,4721,2025-12-29,65.0,3.24,,panic,
TX007443,INV0440,buy,mixed_low,3,10294,2025-09-06,,,friend,,False
TX007444,INV0440,buy,money_market,2,7345,2025-09-16,,,friend,,True
TX007445,INV0440,buy,mixed_low,3,7415,2024-09-20,,,friend,,True
TX007446,INV0440,buy,bond,2,5947,2024-11-06,,,social_media,,True
TX007447,INV0440,sell,bond,2,3209,2025-04-02,56.0,15.84,,panic,
TX007448,INV0440,buy,mixed_low,3,2108,2025-04-04,,,friend,,True
TX007449,INV0440,buy,bond,2,2561,2025-10-28,,,advisor,,False
TX007450,INV0441,sell,money_market,2,15665,2025-05-24,57.0,13.59,,rational_take_profit,
TX007451,INV0441,buy,money_market,2,6010,2025-01-12,,,social_media,,True
TX007452,INV0441,sell,money_market,2,6099,2025-11-04,241.0,9.96,,rational_take_profit,
TX007453,INV0441,buy,money_market,2,15387,2024-08-10,,,self,,False
TX007454,INV0441,buy,mixed_low,3,7089,2025-10-30,,,advisor,,False
TX007455,INV0441,sell,bond,2,16365,2024-11-01,138.0,2.14,,rational_take_profit,
TX007456,INV0441,sell,mixed_low,3,12261,2025-09-25,178.0,-8.59,,need_cash,
TX007457,INV0441,buy,bond,2,13794,2024-12-24,,,friend,,True
TX007458,INV0441,buy,mixed_low,3,10764,2025-03-03,,,self,,False
TX007459,INV0441,buy,bond,2,8354,2025-12-06,,,advisor,,False
TX007460,INV0441,sell,mixed_low,3,5777,2025-01-08,57.0,19.72,,rational_take_profit,
TX007461,INV0441,buy,mixed_low,3,4973,2025-05-19,,,advisor,,False
TX007462,INV0441,sell,money_market,2,17351,2024-10-07,264.0,-1.86,,need_cash,
TX007463,INV0441,buy,mixed_low,3,7168,2025-05-03,,,social_media,,True
TX007464,INV0441,buy,mixed_low,3,14986,2025-10-07,,,self,,False
TX007465,INV0441,buy,money_market,2,13527,2024-11-20,,,advisor,,False
TX007466,INV0441,sell,mixed_low,3,7204,2025-08-30,271.0,-4.47,,follow_others,
TX007467,INV0441,buy,bond,2,6350,2025-08-29,,,advisor,,False
TX007468,INV0441,sell,mixed_low,3,7863,2025-12-11,132.0,-10.67,,rational_stop_loss,
TX007469,INV0441,buy,mixed_low,3,8512,2025-02-23,,,self,,False
TX007470,INV0441,buy,money_market,2,14756,2024-08-24,,,advisor,,False
TX007471,INV0441,sell,money_market,2,11777,2025-06-12,295.0,21.3,,panic,
TX007472,INV0441,sell,money_market,2,16744,2024-11-20,226.0,-5.87,,need_cash,
TX007473,INV0441,sell,bond,2,10701,2025-11-12,71.0,-0.56,,rational_take_profit,
TX007474,INV0441,sell,mixed_low,3,10812,2024-09-03,152.0,9.7,,panic,
TX007475,INV0442,sell,stock,4,4666,2025-06-11,60.0,-2.66,,rational_take_profit,
TX007476,INV0442,sell,stock,4,2773,2025-04-02,62.0,-8.34,,panic,
TX007477,INV0442,sell,etf,4,6338,2024-07-20,84.0,6.66,,rational_take_profit,
TX007478,INV0442,sell,fund,4,5787,2024-07-16,79.0,-4.44,,follow_others,
TX007479,INV0442,sell,fund,4,4191,2024-12-19,26.0,-14.16,,need_cash,
TX007480,INV0442,buy,fund,4,1800,2024-07-26,,,advisor,,False
TX007481,INV0442,buy,crypto,5,1022,2024-07-16,,,advisor,,False
TX007482,INV0442,buy,stock,4,2496,2025-05-27,,,advisor,,False
TX007483,INV0442,buy,crypto,5,2626,2025-10-25,,,advisor,,False
TX007484,INV0442,sell,stock,4,2287,2025-01-29,68.0,-5.96,,rational_stop_loss,
TX007485,INV0442,buy,stock,4,1642,2024-11-28,,,social_media,,False
TX007486,INV0442,buy,crypto,5,2046,2024-08-21,,,social_media,,True
TX007487,INV0442,sell,stock,4,2063,2025-04-24,59.0,-0.51,,panic,
TX007488,INV0442,buy,stock,4,5974,2025-09-05,,,social_media,,True
TX007489,INV0442,sell,fund,4,1313,2025-06-11,44.0,9.77,,need_cash,
TX007490,INV0442,sell,stock,4,1546,2024-11-25,65.0,-15.25,,need_cash,
TX007491,INV0442,buy,crypto,5,2190,2025-10-31,,,social_media,,True
TX007492,INV0442,sell,fund,4,1745,2025-09-23,65.0,-0.41,,panic,
TX007493,INV0442,buy,crypto,5,5151,2025-11-21,,,friend,,True
TX007494,INV0442,buy,fund,4,4467,2025-10-24,,,self,,False
TX007495,INV0442,buy,fund,4,1394,2025-03-17,,,friend,,False
TX007496,INV0442,sell,fund,4,3539,2024-09-20,56.0,4.65,,follow_others,
TX007497,INV0442,sell,fund,4,2812,2025-07-15,43.0,-0.9,,rational_take_profit,
TX007498,INV0443,sell,bond,2,22909,2024-10-28,37.0,5.91,,follow_others,
TX007499,INV0443,sell,bond,2,24027,2025-10-12,72.0,-2.59,,rational_take_profit,
TX007500,INV0443,sell,money_market,2,22731,2024-12-26,29.0,11.29,,panic,
TX007501,INV0443,buy,bond,2,16119,2024-07-27,,,self,,False
TX007502,INV0443,buy,bond,2,5832,2024-07-13,,,self,,False
TX007503,INV0443,sell,money_market,2,14722,2024-07-27,93.0,10.75,,need_cash,
TX007504,INV0443,buy,money_market,2,8748,2025-11-11,,,friend,,True
TX007505,INV0443,sell,bond,2,10111,2025-03-14,81.0,-7.21,,rational_stop_loss,
TX007506,INV0443,buy,bond,2,5285,2025-12-06,,,friend,,True
TX007507,INV0443,buy,bond,2,11336,2025-07-30,,,social_media,,False
TX007508,INV0444,sell,mixed_medium,3,36862,2025-04-15,389.0,4.67,,follow_others,
TX007509,INV0444,buy,mixed_medium,3,13501,2025-11-06,,,social_media,,False
TX007510,INV0444,buy,mixed_low,3,43633,2024-07-25,,,social_media,,False
TX007511,INV0444,sell,bond,2,43334,2024-12-06,81.0,21.88,,need_cash,
TX007512,INV0444,sell,mixed_medium,3,11190,2025-04-16,128.0,16.92,,follow_others,
TX007513,INV0444,buy,mixed_medium,3,21831,2025-05-19,,,self,,False
TX007514,INV0444,sell,fund,4,35271,2025-01-23,128.0,19.01,,follow_others,
TX007515,INV0444,sell,mixed_medium,3,43352,2024-07-15,402.0,-14.03,,rational_stop_loss,
TX007516,INV0444,buy,bond,2,33070,2024-09-28,,,self,,False
TX007517,INV0444,buy,mixed_medium,3,43034,2024-08-29,,,friend,,True
TX007518,INV0444,buy,mixed_low,3,16555,2025-10-22,,,social_media,,True
TX007519,INV0444,buy,mixed_low,3,24033,2025-08-21,,,advisor,,False
TX007520,INV0444,sell,fund,4,9771,2025-06-09,304.0,15.33,,follow_others,
TX007521,INV0444,buy,mixed_low,3,38859,2024-10-14,,,friend,,True
TX007522,INV0444,buy,mixed_medium,3,21696,2025-05-18,,,friend,,True
TX007523,INV0444,buy,mixed_low,3,41281,2025-06-03,,,social_media,,False
TX007524,INV0444,buy,mixed_low,3,20182,2024-07-11,,,advisor,,False
TX007525,INV0444,sell,mixed_low,3,43622,2025-09-01,409.0,-6.94,,follow_others,
TX007526,INV0444,sell,bond,2,33029,2024-11-11,322.0,13.64,,rational_take_profit,
TX007527,INV0445,sell,deposit,1,2085,2025-08-26,8.0,4.36,,follow_others,
TX007528,INV0445,sell,savings_insurance,1,3757,2025-05-03,19.0,5.78,,follow_others,
TX007529,INV0445,buy,money_market,2,2922,2025-03-28,,,self,,True
TX007530,INV0445,buy,savings_insurance,1,3015,2025-06-25,,,advisor,,True
TX007531,INV0445,sell,savings_insurance,1,1050,2025-01-30,46.0,6.78,,need_cash,
TX007532,INV0445,sell,deposit,1,2122,2025-12-12,18.0,-0.09,,rational_take_profit,
TX007533,INV0445,sell,deposit,1,2941,2025-08-04,22.0,16.26,,need_cash,
TX007534,INV0445,buy,savings_insurance,1,6046,2024-09-21,,,self,,False
TX007535,INV0445,buy,deposit,1,6237,2025-03-03,,,self,,False
TX007536,INV0445,buy,deposit,1,4194,2025-08-23,,,self,,False
TX007537,INV0445,buy,deposit,1,4291,2025-02-11,,,self,,False
TX007538,INV0445,sell,savings_insurance,1,5160,2025-11-14,44.0,12.56,,rational_take_profit,
TX007539,INV0445,buy,savings_insurance,1,5496,2025-03-09,,,advisor,,False
TX007540,INV0445,buy,money_market,2,6350,2024-11-27,,,self,,False
TX007541,INV0445,buy,savings_insurance,1,3442,2025-10-01,,,self,,False
TX007542,INV0445,sell,money_market,2,3068,2025-12-10,17.0,19.31,,rational_take_profit,
TX007543,INV0445,sell,deposit,1,5243,2024-12-29,32.0,-10.76,,need_cash,
TX007544,INV0445,buy,savings_insurance,1,5100,2024-08-20,,,social_media,,False
TX007545,INV0445,buy,savings_insurance,1,6358,2024-09-02,,,self,,False
TX007546,INV0445,buy,money_market,2,5307,2025-01-28,,,advisor,,False
TX007547,INV0446,sell,fund,4,4794,2025-05-17,2.0,2.67,,panic,
TX007548,INV0446,sell,fund,4,7608,2024-08-08,12.0,-14.86,,panic,
TX007549,INV0446,buy,mixed_medium,3,3153,2025-01-26,,,friend,,True
TX007550,INV0446,sell,fund,4,7160,2025-10-25,11.0,-18.45,,need_cash,
TX007551,INV0446,sell,mixed_low,3,5718,2025-12-22,16.0,-2.21,,need_cash,
TX007552,INV0446,sell,mixed_medium,3,6969,2025-12-25,10.0,-2.72,,rational_take_profit,
TX007553,INV0446,buy,fund,4,6359,2025-12-26,,,self,,False
TX007554,INV0446,buy,mixed_low,3,2344,2025-09-01,,,self,,False
TX007555,INV0446,buy,mixed_low,3,6069,2025-04-16,,,social_media,,False
TX007556,INV0446,sell,mixed_medium,3,6805,2024-11-11,13.0,-4.65,,need_cash,
TX007557,INV0446,buy,mixed_low,3,4195,2025-04-30,,,social_media,,True
TX007558,INV0446,buy,mixed_low,3,5944,2024-08-22,,,self,,False
TX007559,INV0446,sell,mixed_medium,3,4369,2024-09-27,20.0,-0.15,,need_cash,
TX007560,INV0446,sell,mixed_medium,3,1746,2025-06-24,13.0,-3.13,,need_cash,
TX007561,INV0447,buy,mixed_medium,3,5983,2025-12-28,,,social_media,,True
TX007562,INV0447,buy,mixed_low,3,7717,2025-11-23,,,social_media,,True
TX007563,INV0447,sell,mixed_low,3,3784,2025-06-17,485.0,-14.35,,panic,
TX007564,INV0447,buy,mixed_low,3,7396,2025-10-16,,,friend,,False
TX007565,INV0447,buy,mixed_medium,3,8578,2025-05-14,,,friend,,True
TX007566,INV0447,buy,mixed_low,3,1233,2025-06-27,,,social_media,,False
TX007567,INV0447,buy,mixed_medium,3,8906,2025-03-08,,,social_media,,False
TX007568,INV0447,sell,fund,4,6057,2025-09-01,268.0,4.6,,follow_others,
TX007569,INV0447,buy,mixed_low,3,7352,2025-04-18,,,self,,False
TX007570,INV0447,sell,mixed_low,3,6026,2024-09-10,594.0,-2.49,,panic,
TX007571,INV0447,sell,mixed_medium,3,7632,2024-09-11,342.0,-9.55,,need_cash,
TX007572,INV0447,sell,mixed_low,3,3869,2025-09-15,529.0,15.6,,panic,
TX007573,INV0447,buy,fund,4,4760,2025-03-08,,,self,,False
TX007574,INV0447,buy,bond,2,4668,2025-10-30,,,friend,,False
TX007575,INV0447,buy,bond,2,5144,2025-08-29,,,social_media,,False
TX007576,INV0447,sell,mixed_low,3,1780,2024-08-05,112.0,20.3,,rational_take_profit,
TX007577,INV0447,buy,mixed_low,3,8874,2025-09-02,,,social_media,,False
TX007578,INV0447,buy,bond,2,2654,2024-07-22,,,friend,,False
TX007579,INV0447,sell,mixed_medium,3,2397,2025-07-25,179.0,6.31,,rational_take_profit,
TX007580,INV0447,buy,mixed_low,3,8402,2024-09-06,,,social_media,,True
TX007581,INV0447,buy,bond,2,6878,2025-07-01,,,social_media,,False
TX007582,INV0447,sell,mixed_low,3,1885,2024-07-26,578.0,-10.66,,rational_stop_loss,
TX007583,INV0447,sell,mixed_medium,3,8485,2024-10-08,173.0,18.15,,rational_take_profit,
TX007584,INV0448,sell,stock,4,14224,2025-03-12,357.0,-1.16,,rational_take_profit,
TX007585,INV0448,buy,fund,4,13807,2024-08-25,,,social_media,,True
TX007586,INV0448,buy,fund,4,6888,2025-10-23,,,friend,,True
TX007587,INV0448,sell,crypto,5,6384,2025-12-22,380.0,-7.5,,need_cash,
TX007588,INV0448,sell,fund,4,8443,2025-09-08,79.0,-8.87,,rational_stop_loss,
TX007589,INV0448,buy,crypto,5,9256,2025-08-06,,,self,,True
TX007590,INV0448,sell,fund,4,5299,2024-12-07,459.0,8.39,,follow_others,
TX007591,INV0448,sell,etf,4,11739,2025-08-27,228.0,-14.32,,follow_others,
TX007592,INV0448,buy,etf,4,9610,2025-11-18,,,self,,False
TX007593,INV0448,buy,stock,4,11070,2025-10-14,,,social_media,,True
TX007594,INV0448,buy,fund,4,13471,2025-05-13,,,friend,,True
TX007595,INV0448,buy,stock,4,3978,2025-01-25,,,advisor,,False
TX007596,INV0448,buy,etf,4,12481,2024-09-07,,,social_media,,True
TX007597,INV0448,buy,stock,4,5639,2024-12-06,,,friend,,False
TX007598,INV0448,sell,etf,4,13908,2025-07-27,277.0,16.16,,follow_others,
TX007599,INV0448,sell,stock,4,13048,2025-11-29,186.0,8.54,,follow_others,
TX007600,INV0448,buy,crypto,5,10312,2025-01-06,,,advisor,,True
TX007601,INV0448,sell,crypto,5,14336,2024-12-20,362.0,-1.26,,need_cash,
TX007602,INV0448,buy,stock,4,7063,2025-12-22,,,friend,,True
TX007603,INV0448,sell,stock,4,16039,2025-11-29,109.0,-12.11,,panic,
TX007604,INV0448,buy,crypto,5,17104,2025-11-13,,,friend,,False
TX007605,INV0448,buy,etf,4,10669,2025-12-24,,,friend,,True
TX007606,INV0449,sell,stock,4,39990,2025-10-20,47.0,-4.09,,need_cash,
TX007607,INV0449,buy,etf,4,39787,2025-05-04,,,social_media,,False
TX007608,INV0449,buy,stock,4,38962,2025-09-12,,,advisor,,False
TX007609,INV0449,buy,etf,4,11235,2025-10-10,,,self,,False
TX007610,INV0449,sell,fund,4,32831,2025-06-11,19.0,-6.3,,follow_others,
TX007611,INV0449,sell,mixed_medium,3,21370,2025-03-07,79.0,-19.16,,rational_stop_loss,
TX007612,INV0449,buy,fund,4,7158,2024-07-19,,,self,,True
TX007613,INV0449,buy,etf,4,12460,2025-04-26,,,self,,False
TX007614,INV0449,sell,etf,4,21298,2025-06-21,85.0,-2.72,,rational_take_profit,
TX007615,INV0449,buy,mixed_medium,3,24177,2025-12-25,,,advisor,,False
